2025-10-30 11:00:04.713 [main] INFO  com.zaxxer.hikari.HikariDataSource - tg-nails-pool - Starting...
2025-10-30 11:00:05.035 [main] INFO  com.zaxxer.hikari.pool.HikariPool - tg-nails-pool - Added connection org.postgresql.jdbc.PgConnection@58833798
2025-10-30 11:00:05.037 [main] INFO  com.zaxxer.hikari.HikariDataSource - tg-nails-pool - Start completed.
2025-10-30 11:00:05.062 [main] INFO  r.c.t.c.ExposedConfig$$SpringCGLIB$$0 - Exposed connected to DataSource successfully
2025-10-30 11:00:05.938 [main] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath.
2025-10-30 11:00:06.319 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/tg_nails (PostgreSQL 17.5)
2025-10-30 11:00:06.331 [main] WARN  o.f.c.i.database.base.Database - Flyway upgrade recommended: PostgreSQL 17.5 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 16.
2025-10-30 11:00:06.377 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.033s)
2025-10-30 11:00:06.391 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 3
2025-10-30 11:00:06.394 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
2025-10-30 11:00:06.492 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-10-30 11:00:06.514 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-10-30 11:00:06.530 [main] INFO  r.c.t.TgbotNailsApplicationKt - Started TgbotNailsApplicationKt in 3.934 seconds (process running for 4.618)
2025-10-30 11:02:54.690 [main] INFO  r.c.t.TgbotNailsApplicationKt - Starting TgbotNailsApplicationKt using Java 17.0.15 with PID 16720 (D:\Projects\Education\tgbot_nails\build\classes\kotlin\main started by DSFPW in D:\Projects\Education\tgbot_nails)
2025-10-30 11:02:54.693 [main] INFO  r.c.t.TgbotNailsApplicationKt - No active profile set, falling back to 1 default profile: "default"
2025-10-30 11:02:56.102 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-10-30 11:02:56.117 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-10-30 11:02:56.119 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-10-30 11:02:56.119 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.44]
2025-10-30 11:02:56.198 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-30 11:02:56.199 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1442 ms
2025-10-30 11:02:56.344 [main] INFO  com.zaxxer.hikari.HikariDataSource - tg-nails-pool - Starting...
2025-10-30 11:02:56.563 [main] INFO  com.zaxxer.hikari.pool.HikariPool - tg-nails-pool - Added connection org.postgresql.jdbc.PgConnection@16f0ec18
2025-10-30 11:02:56.565 [main] INFO  com.zaxxer.hikari.HikariDataSource - tg-nails-pool - Start completed.
2025-10-30 11:02:56.590 [main] INFO  r.c.t.c.ExposedConfig$$SpringCGLIB$$0 - Exposed connected to DataSource successfully
2025-10-30 11:02:57.579 [main] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath.
2025-10-30 11:02:57.948 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/tg_nails (PostgreSQL 17.5)
2025-10-30 11:02:57.959 [main] WARN  o.f.c.i.database.base.Database - Flyway upgrade recommended: PostgreSQL 17.5 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 16.
2025-10-30 11:02:58.002 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.031s)
2025-10-30 11:02:58.015 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 3
2025-10-30 11:02:58.018 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
2025-10-30 11:02:58.104 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-10-30 11:02:58.125 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-10-30 11:02:58.141 [main] INFO  r.c.t.TgbotNailsApplicationKt - Started TgbotNailsApplicationKt in 3.906 seconds (process running for 4.567)
2025-10-30 11:14:55.760 [main] INFO  r.c.t.TgbotNailsApplicationKt - Starting TgbotNailsApplicationKt using Java 17.0.15 with PID 8552 (D:\Projects\Education\tgbot_nails\build\classes\kotlin\main started by DSFPW in D:\Projects\Education\tgbot_nails)
2025-10-30 11:14:55.762 [main] INFO  r.c.t.TgbotNailsApplicationKt - No active profile set, falling back to 1 default profile: "default"
2025-10-30 11:14:57.202 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-10-30 11:14:57.216 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-10-30 11:14:57.219 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-10-30 11:14:57.219 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.44]
2025-10-30 11:14:57.303 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-30 11:14:57.304 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1479 ms
2025-10-30 11:14:57.440 [main] INFO  com.zaxxer.hikari.HikariDataSource - tg-nails-pool - Starting...
2025-10-30 11:14:57.658 [main] INFO  com.zaxxer.hikari.pool.HikariPool - tg-nails-pool - Added connection org.postgresql.jdbc.PgConnection@3f8dfe74
2025-10-30 11:14:57.660 [main] INFO  com.zaxxer.hikari.HikariDataSource - tg-nails-pool - Start completed.
2025-10-30 11:14:57.684 [main] INFO  r.c.t.c.ExposedConfig$$SpringCGLIB$$0 - Exposed connected to DataSource successfully
2025-10-30 11:14:58.571 [main] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath.
2025-10-30 11:14:58.928 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/tg_nails (PostgreSQL 17.5)
2025-10-30 11:14:58.938 [main] WARN  o.f.c.i.database.base.Database - Flyway upgrade recommended: PostgreSQL 17.5 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 16.
2025-10-30 11:14:58.980 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.030s)
2025-10-30 11:14:58.992 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 3
2025-10-30 11:14:58.994 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
2025-10-30 11:14:59.076 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-10-30 11:14:59.097 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-10-30 11:14:59.111 [main] INFO  r.c.t.TgbotNailsApplicationKt - Started TgbotNailsApplicationKt in 3.788 seconds (process running for 4.44)
2025-10-30 12:07:11.999 [main] INFO  r.c.t.TgbotNailsApplicationKt - Starting TgbotNailsApplicationKt using Java 17.0.15 with PID 15112 (D:\Projects\Education\tgbot_nails\build\classes\kotlin\main started by DSFPW in D:\Projects\Education\tgbot_nails)
2025-10-30 12:07:12.002 [main] INFO  r.c.t.TgbotNailsApplicationKt - No active profile set, falling back to 1 default profile: "default"
2025-10-30 12:07:13.410 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-10-30 12:07:13.425 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-10-30 12:07:13.427 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-10-30 12:07:13.428 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.44]
2025-10-30 12:07:13.512 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-10-30 12:07:13.513 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1447 ms
2025-10-30 12:07:13.654 [main] INFO  com.zaxxer.hikari.HikariDataSource - tg-nails-pool - Starting...
2025-10-30 12:07:13.877 [main] INFO  com.zaxxer.hikari.pool.HikariPool - tg-nails-pool - Added connection org.postgresql.jdbc.PgConnection@623e0631
2025-10-30 12:07:13.879 [main] INFO  com.zaxxer.hikari.HikariDataSource - tg-nails-pool - Start completed.
2025-10-30 12:07:13.904 [main] INFO  r.c.t.c.ExposedConfig$$SpringCGLIB$$0 - Exposed connected to DataSource successfully
2025-10-30 12:07:14.819 [main] INFO  o.s.v.b.OptionalValidatorFactoryBean - Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFoundException: Unable to create a Configuration, because no Jakarta Bean Validation provider could be found. Add a provider like Hibernate Validator (RI) to your classpath.
2025-10-30 12:07:15.199 [main] INFO  org.flywaydb.core.FlywayExecutor - Database: jdbc:postgresql://localhost:5432/tg_nails (PostgreSQL 17.5)
2025-10-30 12:07:15.210 [main] WARN  o.f.c.i.database.base.Database - Flyway upgrade recommended: PostgreSQL 17.5 is newer than this version of Flyway and support has not been tested. The latest supported version of PostgreSQL is 16.
2025-10-30 12:07:15.255 [main] INFO  o.f.core.internal.command.DbValidate - Successfully validated 3 migrations (execution time 00:00.032s)
2025-10-30 12:07:15.268 [main] INFO  o.f.core.internal.command.DbMigrate - Current version of schema "public": 3
2025-10-30 12:07:15.271 [main] INFO  o.f.core.internal.command.DbMigrate - Schema "public" is up to date. No migration necessary.
2025-10-30 12:07:15.359 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-10-30 12:07:15.379 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-10-30 12:07:15.395 [main] INFO  r.c.t.TgbotNailsApplicationKt - Started TgbotNailsApplicationKt in 3.834 seconds (process running for 4.488)
